edge_id,start,end,length,linestring,highway,oneway,reversed,lanes,name
18394,6311,6264,178.202,LINESTRING (131.619327 32.5614183 131.619351 32.5614524 131.6202691 32.5615727 131.6203348 32.5616146 131.6203549 32.561653 131.6202383 32.5623142),track,False,False,nan,nan
18395,6312,1013,49.591,LINESTRING (131.6191672 32.5614008 131.6186424 32.5613437),primary,False,False,nan,北方土々呂線
18396,6312,6311,15.102,LINESTRING (131.6191672 32.5614008 131.619327 32.5614183),primary,False,True,nan,北方土々呂線
18397,6312,6313,88.022,LINESTRING (131.6191672 32.5614008 131.6190408 32.5621852),track,False,False,nan,nan
18398,6313,1038,87.973,LINESTRING (131.6190408 32.5621852 131.6181112 32.5620752),track,False,False,nan,nan
18399,6313,6264,113.138,LINESTRING (131.6190408 32.5621852 131.6202383 32.5623142),track,False,True,nan,nan
18400,6313,6314,85.664,LINESTRING (131.6190408 32.5621852 131.6189251 32.5629494),track,False,False,nan,nan
18401,6313,6312,88.022,LINESTRING (131.6190408 32.5621852 131.6191672 32.5614008),track,False,True,nan,nan
18402,6314,1061,87.845,LINESTRING (131.6189251 32.5629494 131.6179967 32.5628404),track,False,False,nan,nan
18403,6314,6266,104.026,LINESTRING (131.6189251 32.5629494 131.6200253 32.5630736),track,False,True,nan,nan
18404,6314,6313,85.664,LINESTRING (131.6189251 32.5629494 131.6190408 32.5621852),track,False,True,nan,nan
18405,6315,6318,25.951,LINESTRING (131.6212552 32.5591874 131.6212207 32.5591905 131.6210451 32.5593311),track,False,False,nan,nan
18406,6315,6305,23.419,LINESTRING (131.6212552 32.5591874 131.6212837 32.5591849 131.6214507 32.5593072),track,False,True,nan,nan
18407,6315,6317,226.29,LINESTRING (131.6212552 32.5591874 131.621243 32.5591486 131.6210821 32.5590175 131.6206476 32.5588479 131.6200977 32.5587191 131.6190428 32.558701 131.6190277 32.5587308),track,False,False,nan,nan
18408,6316,6317,4.751,LINESTRING (131.6190078 32.5587701 131.6190277 32.5587308),track,False,True,nan,nan
18409,6316,948,181.867,LINESTRING (131.6190078 32.5587701 131.6189892 32.5587523 131.6170768 32.5587529),track,False,False,nan,nan
18410,6316,978,133.959,LINESTRING (131.6190078 32.5587701 131.6190253 32.5587868 131.6188466 32.5599596),track,False,True,nan,nan
18411,6317,6316,4.751,LINESTRING (131.6190277 32.5587308 131.6190078 32.5587701),track,False,False,nan,nan
18412,6317,6315,226.29,LINESTRING (131.6190277 32.5587308 131.6190428 32.558701 131.6200977 32.5587191 131.6206476 32.5588479 131.6210821 32.5590175 131.621243 32.5591486 131.6212552 32.5591874),track,False,True,nan,nan
18413,6317,6302,96.849,LINESTRING (131.6190277 32.5587308 131.6190723 32.5587914 131.6191394 32.5588457 131.6193459 32.5588931 131.6196517 32.558961 131.6199727 32.5590065),track,False,False,nan,nan
18414,6318,6300,99.515,LINESTRING (131.6210451 32.5593311 131.6209525 32.5594053 131.6208519 32.5595975 131.6207703 32.5597614 131.6207032 32.559949 131.620659 32.5600937 131.6206487 32.5601471),track,False,False,nan,nan
18415,6318,6315,25.951,LINESTRING (131.6210451 32.5593311 131.6212207 32.5591905 131.6212552 32.5591874),track,False,True,nan,nan
18416,6318,6302,107.147,LINESTRING (131.6210451 32.5593311 131.6206897 32.5591916 131.6203973 32.5590966 131.6199727 32.5590065),track,False,True,nan,nan
18417,6319,1008,23.985,LINESTRING (131.6096799 32.5613815 131.6097558 32.5611755),unclassified,False,False,nan,nan
18418,6319,1022,43.934,LINESTRING (131.6096799 32.5613815 131.6095756 32.5616093 131.6095296 32.5616758 131.6094753 32.5617339),unclassified,False,True,nan,nan
18419,6319,6367,41.208,LINESTRING (131.6096799 32.5613815 131.6094636 32.5613493 131.6093858 32.5613312 131.609363 32.5613075 131.6093268 32.5612261),service,False,False,nan,nan
18420,6320,1027,67.721,LINESTRING (131.6071087 32.5613066 131.6071918 32.5614761 131.607217 32.5619012),residential,False,True,nan,nan
18421,6321,6322,46.993,LINESTRING (131.6126407 32.5611196 131.6131226 32.5610028),track,False,False,nan,nan
18422,6321,6334,40.255,LINESTRING (131.6126407 32.5611196 131.6127069 32.5614773),residential,False,False,nan,nan
18423,6321,6335,23.984,LINESTRING (131.6126407 32.5611196 131.6125664 32.5609132),residential,False,True,nan,nan
18424,6322,6321,46.993,LINESTRING (131.6131226 32.5610028 131.6126407 32.5611196),track,False,True,nan,nan
18425,6322,6323,22.213,LINESTRING (131.6131226 32.5610028 131.6130958 32.5609147 131.6131039 32.5608061),track,False,False,nan,nan
18426,6322,6337,20.616,LINESTRING (131.6131226 32.5610028 131.6131396 32.5610992 131.6130914 32.5611772),service,False,False,nan,nan
18427,6323,982,68.939,LINESTRING (131.6131039 32.5608061 131.6131432 32.560187),track,False,False,nan,nan
18428,6323,6338,19.838,LINESTRING (131.6131039 32.5608061 131.6128996 32.5608528),service,False,False,nan,nan
18429,6323,6322,22.213,LINESTRING (131.6131039 32.5608061 131.6130958 32.5609147 131.6131226 32.5610028),track,False,True,nan,nan
18430,6323,6339,18.887,LINESTRING (131.6131039 32.5608061 131.6132281 32.5608574 131.6132509 32.5609071),service,False,False,nan,nan
18431,6324,962,72.712,LINESTRING (131.6121195 32.5597006 131.6127941 32.5593776),track,False,False,nan,nan
18432,6324,979,89.264,LINESTRING (131.6121195 32.5597006 131.6113083 32.5601213),track,False,True,nan,nan
18433,6324,983,59.879,LINESTRING (131.6121195 32.5597006 131.6123218 32.5602114),track,False,True,nan,nan
18434,6325,955,15.167,LINESTRING (131.6130712 32.5590673 131.6132194 32.5590125),track,False,True,nan,nan
18435,6325,962,46.451,LINESTRING (131.6130712 32.5590673 131.6130672 32.5591261 131.6130592 32.5591701 131.6130391 32.5592007 131.6130028 32.5592289 131.6129519 32.5592572 131.6128835 32.5592945 131.6128111 32.5593363 131.6127941 32.5593776),track,False,False,nan,nan
18436,6325,6326,19.519,LINESTRING (131.6130712 32.5590673 131.6130283 32.5590221 131.6128888 32.5590266),service,False,False,nan,nan
18437,6326,6325,19.519,LINESTRING (131.6128888 32.5590266 131.6130283 32.5590221 131.6130712 32.5590673),service,False,True,nan,nan
18438,6327,939,18.404,LINESTRING (131.6130417 32.5581347 131.613035 32.5581698 131.6130203 32.5582444 131.6130275 32.5582984),residential,False,True,nan,nan
18439,6328,936,50.501,LINESTRING (131.6121848 32.5582218 131.6122317 32.5582218 131.6123833 32.5582399 131.6124597 32.5582557 131.6125643 32.5582602 131.6126595 32.558258 131.6127195 32.558262),residential,False,True,nan,nan
18440,6329,926,20.397,LINESTRING (131.6120292 32.5579799 131.6120681 32.5579607 131.612103 32.5579539 131.6121298 32.5579618 131.6122248 32.5580057),['residential' 'service'],False,[False True],nan,nan
18441,6330,940,66.24000000000001,LINESTRING (131.6135218 32.5579087 131.6135031 32.5580104 131.6134548 32.5581291 131.6132804 32.5582772 131.6131477 32.5583897),['residential' 'service'],False,True,nan,nan
18442,6331,935,68.209,LINESTRING (131.6126273 32.5575956 131.6126837 32.557651 131.6127279 32.5576724 131.6127333 32.5578013 131.6127105 32.5578409 131.6126702 32.557894 131.6126488 32.5579584 131.6126528 32.5580217 131.6126789 32.558151),residential,False,True,nan,nan
18443,6332,6333,42.578,LINESTRING (131.6113627 32.5613189 131.611427 32.5612544 131.6114565 32.5611731 131.6114726 32.561077 131.6114753 32.5610295 131.611521 32.5609722),service,False,False,nan,nan
18444,6333,3274,69.28999999999999,LINESTRING (131.611521 32.5609722 131.6115665 32.5610182 131.6116215 32.561086 131.6116403 32.5611505 131.6117237 32.5615592),unclassified,False,False,nan,nan
18445,6333,6352,16.956,LINESTRING (131.611521 32.5609722 131.6114458 32.5608961 131.611427 32.5608701 131.6114219 32.5608475),unclassified,False,True,nan,nan
18446,6333,6332,42.578,LINESTRING (131.611521 32.5609722 131.6114753 32.5610295 131.6114726 32.561077 131.6114565 32.5611731 131.611427 32.5612544 131.6113627 32.5613189),service,False,True,nan,nan
18447,6334,6373,95.672,LINESTRING (131.6127069 32.5614773 131.6137262 32.5614297),primary,False,True,nan,北方土々呂線
18448,6334,6321,40.255,LINESTRING (131.6127069 32.5614773 131.6126407 32.5611196),residential,False,True,nan,nan
18449,6334,3274,92.601,LINESTRING (131.6127069 32.5614773 131.612647 32.5614801 131.6121691 32.5615171 131.6117237 32.5615592),primary,False,False,nan,北方土々呂線
18450,6334,6376,37.126,LINESTRING (131.6127069 32.5614773 131.6127234 32.5615969 131.612761 32.561685 131.6128119 32.5617969),residential,False,False,nan,nan
18451,6335,6321,23.984,LINESTRING (131.6125664 32.5609132 131.6126407 32.5611196),residential,False,False,nan,nan
18452,6335,6336,32.583,LINESTRING (131.6125664 32.5609132 131.6122304 32.5609885),residential,False,False,nan,nan
18453,6335,983,89.365,LINESTRING (131.6125664 32.5609132 131.612512 32.5607624 131.6125013 32.5607477 131.6123819 32.5607127 131.6123578 32.5607014 131.6123363 32.5606822 131.6123269 32.5606596 131.6123296 32.5602575 131.6123218 32.5602114),residential,False,True,nan,nan
18454,6336,6335,32.583,LINESTRING (131.6122304 32.5609885 131.6125664 32.5609132),residential,False,True,nan,nan
18455,6337,6322,20.616,LINESTRING (131.6130914 32.5611772 131.6131396 32.5610992 131.6131226 32.5610028),service,False,True,nan,nan
18456,6338,6323,19.838,LINESTRING (131.6128996 32.5608528 131.6131039 32.5608061),service,False,True,nan,nan
18457,6339,6323,18.887,LINESTRING (131.6132509 32.5609071 131.6132281 32.5608574 131.6131039 32.5608061),service,False,True,nan,nan
18458,6340,964,188.943,LINESTRING (131.6115115 32.5590048 131.611651 32.5590285 131.6118468 32.5591121 131.6118803 32.5591574 131.611875 32.5591958 131.6117556 32.559276 131.6115042 32.5594319 131.6113806 32.5594985 131.611209 32.5594827 131.6111205 32.5594366 131.610916 32.559203 131.610845 32.5591931 131.6107727 32.559224 131.6107473 32.5592662 131.6107278 32.5593517),unclassified,False,False,nan,nan
18459,6341,964,96.372,LINESTRING (131.6102938 32.5585662 131.6105191 32.5589946 131.6105754 32.5590873 131.6107278 32.5593517),unclassified,False,False,nan,nan
18460,6341,6342,78.83,LINESTRING (131.6102938 32.5585662 131.6103916 32.5584713 131.6104828 32.5583944 131.6106035 32.558321 131.6107054 32.5582735 131.610987 32.5581921),residential,False,False,nan,nan
18461,6341,6343,23.699,LINESTRING (131.6102938 32.5585662 131.6101984 32.5585289 131.6100791 32.5584555),residential,False,False,nan,nan
18462,6342,6341,78.83,LINESTRING (131.610987 32.5581921 131.6107054 32.5582735 131.6106035 32.558321 131.6104828 32.5583944 131.6103916 32.5584713 131.6102938 32.5585662),residential,False,True,nan,nan
18463,6343,6341,23.699,LINESTRING (131.6100791 32.5584555 131.6101984 32.5585289 131.6102938 32.5585662),residential,False,True,nan,nan
18464,6344,6346,20.621,LINESTRING (131.610777 32.559473 131.6108481 32.5596485),unclassified,False,False,nan,nan
18465,6344,964,14.254,LINESTRING (131.610777 32.559473 131.6107278 32.5593517),unclassified,False,True,nan,nan
18466,6344,6345,60.458,LINESTRING (131.610777 32.559473 131.6107322 32.5594649 131.6106397 32.559483 131.6103755 32.5595598 131.6103071 32.5595677 131.6101515 32.5595745),service,False,False,nan,nan
18467,6345,6344,60.45799999999999,LINESTRING (131.6101515 32.5595745 131.6103071 32.5595677 131.6103755 32.5595598 131.6106397 32.559483 131.6107322 32.5594649 131.610777 32.559473),service,False,True,nan,nan
18468,6346,6344,20.621,LINESTRING (131.6108481 32.5596485 131.610777 32.559473),unclassified,False,True,nan,nan
18469,6346,6348,46.303,LINESTRING (131.6108481 32.5596485 131.6108801 32.5597274 131.6109791 32.55985 131.6110595 32.5599447 131.6111116 32.559997),unclassified,False,False,nan,nan
18470,6346,6347,66.707,LINESTRING (131.6108481 32.5596485 131.6104707 32.5597554 131.6101891 32.5598718),service,False,False,nan,nan
18471,6347,6346,66.707,LINESTRING (131.6101891 32.5598718 131.6104707 32.5597554 131.6108481 32.5596485),service,False,True,nan,nan
18472,6348,6349,68.152,LINESTRING (131.6111116 32.559997 131.6103889 32.5600651),track,False,False,nan,nan
18473,6348,979,23.065,LINESTRING (131.6111116 32.559997 131.6112127 32.5600668 131.6113083 32.5601213),unclassified,False,False,nan,nan
18474,6348,6346,46.303,LINESTRING (131.6111116 32.559997 131.6110595 32.5599447 131.6109791 32.55985 131.6108801 32.5597274 131.6108481 32.5596485),unclassified,False,True,nan,nan
18475,6349,6348,68.152,LINESTRING (131.6103889 32.5600651 131.6111116 32.559997),track,False,True,nan,nan
18476,6350,6373,65.42999999999999,LINESTRING (131.6144231 32.5613945 131.6142393 32.5614057 131.6137262 32.5614297),primary,False,False,nan,北方土々呂線
18477,6350,6372,39.223,LINESTRING (131.6144231 32.5613945 131.6146941 32.5613781 131.6148394 32.5613603),primary,False,True,nan,北方土々呂線
18478,6350,6351,138.26700000000002,LINESTRING (131.6144231 32.5613945 131.6144149 32.5613208 131.6144243 32.5612677 131.6144578 32.5612327 131.6145315 32.5611852 131.6150657 32.5609744 131.6151314 32.5609247 131.6153647 32.5607653 131.6155111 32.5606514),unclassified,False,False,nan,nan
18479,6351,987,82.095,LINESTRING (131.6155111 32.5606514 131.6147654 32.560264),unclassified,False,True,nan,nan
18480,6351,1006,81.97200000000001,LINESTRING (131.6155111 32.5606514 131.6161757 32.5609966 131.6162099 32.5610704),unclassified,False,False,nan,nan
18481,6351,6350,138.267,LINESTRING (131.6155111 32.5606514 131.6153647 32.5607653 131.6151314 32.5609247 131.6150657 32.5609744 131.6145315 32.5611852 131.6144578 32.5612327 131.6144243 32.5612677 131.6144149 32.5613208 131.6144231 32.5613945),unclassified,False,True,nan,nan
18482,6352,6333,16.956,LINESTRING (131.6114219 32.5608475 131.611427 32.5608701 131.6114458 32.5608961 131.611521 32.5609722),unclassified,False,False,nan,nan
18483,6352,992,42.635000000000005,LINESTRING (131.6114219 32.5608475 131.6114237 32.5608161 131.6114147 32.5604642),unclassified,False,True,nan,nan
18484,6352,6353,107.207,LINESTRING (131.6114219 32.5608475 131.6109699 32.5608964 131.6109391 32.5609224 131.6109887 32.5612367 131.6109686 32.5612717 131.6108841 32.5612774 131.6107688 32.5613406),track,False,False,nan,nan
18485,6353,6352,107.207,LINESTRING (131.6107688 32.5613406 131.6108841 32.5612774 131.6109686 32.5612717 131.6109887 32.5612367 131.6109391 32.5609224 131.6109699 32.5608964 131.6114219 32.5608475),track,False,True,nan,nan
18486,6354,6356,20.371,LINESTRING (131.6104724 32.5612242 131.6104509 32.5614065),service,False,False,nan,nan
18487,6354,6355,38.964,LINESTRING (131.6104724 32.5612242 131.6103906 32.5612344 131.6102297 32.5612785 131.6102079 32.5612914 131.6101827 32.5614051),residential,False,False,nan,nan
18488,6354,1001,46.164,LINESTRING (131.6104724 32.5612242 131.6104308 32.5609835 131.6103981 32.5608138),residential,False,True,nan,nan
18489,6355,6354,38.964,LINESTRING (131.6101827 32.5614051 131.6102079 32.5612914 131.6102297 32.5612785 131.6103906 32.5612344 131.6104724 32.5612242),residential,False,True,nan,nan
18490,6356,6354,20.371,LINESTRING (131.6104509 32.5614065 131.6104724 32.5612242),service,False,True,nan,nan
18491,6357,1050,18.754,LINESTRING (131.6084938 32.5625599 131.6086311 32.5624372),unclassified,False,True,nan,nan
18492,6357,6358,57.112,LINESTRING (131.6084938 32.5625599 131.6082819 32.5626785 131.6079346 32.5627407),unclassified,False,False,nan,nan
18493,6357,6359,25.739,LINESTRING (131.6084938 32.5625599 131.6085515 32.5626316 131.6086481 32.5627514),unclassified,False,False,nan,nan
18494,6358,6357,57.112,LINESTRING (131.6079346 32.5627407 131.6082819 32.5626785 131.6084938 32.5625599),unclassified,False,True,nan,nan
18495,6359,6360,406.322,LINESTRING (131.6086481 32.5627514 131.6087741 32.5627786 131.6090504 32.5627673 131.6092113 32.5627356 131.6094205 32.5626429 131.6096485 32.5625209 131.609847 32.5624316 131.60995 32.5624124 131.6116119 32.5624602 131.612872 32.5625435),unclassified,False,False,nan,nan
18496,6359,6357,25.739,LINESTRING (131.6086481 32.5627514 131.6085515 32.5626316 131.6084938 32.5625599),unclassified,False,True,nan,nan
18497,6359,6363,267.088,LINESTRING (131.6086481 32.5627514 131.6087353 32.5628317 131.6088963 32.5628995 131.6091457 32.562956 131.6093093 32.5629922 131.6093952 32.5630397 131.6095722 32.5630058 131.6097063 32.5630261 131.6098002 32.5630713 131.6098538 32.5631753 131.609886 32.5632476 131.6100228 32.5633109 131.6101355 32.5634059 131.610283 32.5634646 131.6104573 32.5635212 131.6105431 32.5635822 131.6105673 32.56365 131.6106451 32.5637065 131.6107658 32.5637246 131.6110367 32.5637427),path,False,False,nan,nan
18498,6360,6361,69.745,LINESTRING (131.612872 32.5625435 131.613218 32.5625909 131.6135881 32.562704),unclassified,False,False,nan,nan
18499,6360,6359,406.322,LINESTRING (131.612872 32.5625435 131.6116119 32.5624602 131.60995 32.5624124 131.609847 32.5624316 131.6096485 32.5625209 131.6094205 32.5626429 131.6092113 32.5627356 131.6090504 32.5627673 131.6087741 32.5627786 131.6086481 32.5627514),unclassified,False,True,nan,nan
18500,6360,6362,100.641,LINESTRING (131.612872 32.5625435 131.6130034 32.5626927 131.6130597 32.562774 131.6130684 32.5628362 131.613106 32.5629063 131.6131382 32.5630035 131.6131865 32.5630939 131.6132803 32.5631617 131.6134949 32.5631753),['path' 'unclassified'],False,False,nan,nan
18501,6360,1040,109.689,LINESTRING (131.612872 32.5625435 131.6127701 32.5624627 131.6125038 32.5623897 131.6122175 32.5623265 131.6119171 32.5622519 131.6117876 32.5622041),unclassified,False,True,nan,nan
18502,6361,6360,69.745,LINESTRING (131.6135881 32.562704 131.613218 32.5625909 131.612872 32.5625435),unclassified,False,True,nan,nan
18503,6362,6360,100.641,LINESTRING (131.6134949 32.5631753 131.6132803 32.5631617 131.6131865 32.5630939 131.6131382 32.5630035 131.613106 32.5629063 131.6130684 32.5628362 131.6130597 32.562774 131.6130034 32.5626927 131.612872 32.5625435),['path' 'unclassified'],False,True,nan,nan
18504,6363,6359,267.088,LINESTRING (131.6110367 32.5637427 131.6107658 32.5637246 131.6106451 32.5637065 131.6105673 32.56365 131.6105431 32.5635822 131.6104573 32.5635212 131.610283 32.5634646 131.6101355 32.5634059 131.6100228 32.5633109 131.609886 32.5632476 131.6098538 32.5631753 131.6098002 32.5630713 131.6097063 32.5630261 131.6095722 32.5630058 131.6093952 32.5630397 131.6093093 32.5629922 131.6091457 32.562956 131.6088963 32.5628995 131.6087353 32.5628317 131.6086481 32.5627514),path,False,True,nan,nan
