u,v,key,osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,service,width,bridge,maxspeed,tunnel,access
5505634133,5505634128,0,573164070,footway,False,False,102.693,"LINESTRING (130.3739812 33.5825426, 130.3733938 33.5827552, 130.3733348 33.582801, 130.3733146 33.5828401, 130.3733348 33.5829049, 130.373489 33.5830446, 130.3735171 33.5830423)",,,,,,,,,
5505634133,5505634128,1,573164070,footway,False,True,74.4,"LINESTRING (130.3739812 33.5825426, 130.374008 33.5825641, 130.374012 33.5825887, 130.3739329 33.5826558, 130.3738055 33.5827641, 130.3735171 33.5830423)",,,,,,,,,
5505634133,5505634121,0,573164070,footway,False,True,12.334,"LINESTRING (130.3739812 33.5825426, 130.374008 33.5825329, 130.3741049 33.5825016)",,,,,,,,,
5505692652,1831800951,0,163537962,secondary,False,False,56.572,"LINESTRING (130.3716578 33.5829463, 130.3715475 33.5834467)",2,557,東油山唐人線,,5,,,,
5505692652,312506501,0,163537962,secondary,False,True,8.299,"LINESTRING (130.3716578 33.5829463, 130.371674 33.5828729)",2,557,東油山唐人線,,5,,,,
5505692652,5504666966,0,"[573021498, 573174892]",footway,False,False,241.861,"LINESTRING (130.3716578 33.5829463, 130.3716035 33.5829301, 130.3691403 33.5825393, 130.3690956 33.5825312)",,,,,,,,,
5505692654,5505692655,0,573174893,footway,False,False,4.686,"LINESTRING (130.3703187 33.5810866, 130.3702692 33.5810953)",,,,,,,,,
5505692655,1896447717,0,179303760,unclassified,False,False,5.182,"LINESTRING (130.3702692 33.5810953, 130.3702312 33.5810611)",,,,,,,,,
5505692655,5505692654,0,573174893,footway,False,True,4.686,"LINESTRING (130.3702692 33.5810953, 130.3703187 33.5810866)",,,,,,,,,
5505692655,5504295449,0,179303760,unclassified,False,True,162.777,"LINESTRING (130.3702692 33.5810953, 130.3703002 33.5811233, 130.3718632 33.5817041)",,,,,,,,,
5505692655,5505692660,0,573174893,footway,False,False,132.61599999999999,"LINESTRING (130.3702692 33.5810953, 130.3701953 33.5811067, 130.3697903 33.581176, 130.3697675 33.5811939, 130.3692472 33.5817704, 130.3692185 33.5818002)",,,,,,,,,
5505692660,5504295452,0,163537954,residential,False,False,229.478,"LINESTRING (130.3692185 33.5818002, 130.3716671 33.5821129)",,,,,,,,,
5505692660,1752064263,0,163537954,residential,False,True,5.182,"LINESTRING (130.3692185 33.5818002, 130.3691632 33.5817932)",,,,,,,,,
5505692660,5505692663,0,573174893,footway,False,False,68.032,"LINESTRING (130.3692185 33.5818002, 130.3691935 33.581824, 130.3687979 33.5822698, 130.3687952 33.5822955)",,,,,,,,,
5505692660,5505692655,0,573174893,footway,False,True,132.616,"LINESTRING (130.3692185 33.5818002, 130.3692472 33.5817704, 130.3697675 33.5811939, 130.3697903 33.581176, 130.3701953 33.5811067, 130.3702692 33.5810953)",,,,,,,,,
5505692663,5508548602,0,"[573174893, 572963215]",footway,False,False,7.8950000000000005,"LINESTRING (130.3687952 33.5822955, 130.3688402 33.5823465, 130.3688493 33.5823479)",,,,,,,,,
5505692663,5505692660,0,573174893,footway,False,True,68.032,"LINESTRING (130.3687952 33.5822955, 130.3687979 33.5822698, 130.3691935 33.581824, 130.3692185 33.5818002)",,,,,,,,,
5505692663,5508548618,0,"[573628852, 573628853]",footway,False,True,6.856999999999999,"LINESTRING (130.3687952 33.5822955, 130.3687845 33.5822999, 130.3687238 33.582289)",,,,,,,,,
5505692667,1752064263,0,163537954,residential,False,False,5.549,"LINESTRING (130.369104 33.5817856, 130.3691632 33.5817932)",,,,,,,,,
5505692667,770595348,0,163537954,residential,False,True,179.203,"LINESTRING (130.369104 33.5817856, 130.3671917 33.5815423)",,,,,,,,,
5505692667,5505692669,0,700265352,footway,False,False,88.32000000000001,"LINESTRING (130.369104 33.5817856, 130.3691198 33.5817626, 130.3696723 33.5811481)",,,,,,,,,
5505692667,5508548616,0,700265352,footway,False,True,68.87299999999999,"LINESTRING (130.369104 33.5817856, 130.3690634 33.5818263, 130.3686507 33.5822765)",,,,,,,,,
5505692669,5505692667,0,700265352,footway,False,True,88.32000000000001,"LINESTRING (130.3696723 33.5811481, 130.3691198 33.5817626, 130.369104 33.5817856)",,,,,,,,,
5505692673,1896447727,0,61434846,tertiary,False,False,20.551,"LINESTRING (130.3669749 33.5820748, 130.3670536 33.581902)",2,,,,5,,,,
5505692673,1107179156,0,61434846,tertiary,False,True,8.096,"LINESTRING (130.3669749 33.5820748, 130.3669463 33.5821436)",2,,,,5,,,,
5505692673,5508548615,0,700265352,footway,False,False,150.875,"LINESTRING (130.3669749 33.5820748, 130.3670236 33.582081, 130.3673991 33.582129, 130.3685807 33.5823011)",,,,,,,,,
5505692673,5505692680,0,700265352,footway,False,True,134.66400000000002,"LINESTRING (130.3669749 33.5820748, 130.3669271 33.5820676, 130.3665435 33.5820251, 130.3659776 33.5819592, 130.3656061 33.5818542, 130.3655587 33.5818319)",,,,,,,,,
5505692680,1896447727,0,179303869,unclassified,False,True,152.74200000000002,"LINESTRING (130.3655587 33.5818319, 130.3655922 33.5817985, 130.3657154 33.5817423, 130.3658253 33.5816525, 130.3658833 33.5816077, 130.3663743 33.5817142, 130.3670536 33.581902)",,,,,,,,,
5505692680,5505692683,0,700265350,footway,False,True,45.265,"LINESTRING (130.3655587 33.5818319, 130.3655149 33.5818162, 130.3651367 33.5816933, 130.3651081 33.5816765)",,,,,,yes,,,
5505692680,1792694553,0,700265351,unclassified,False,False,8.312000000000001,"LINESTRING (130.3655587 33.5818319, 130.3655471 33.5818434, 130.3655145 33.5818966)",,,,,,,,,
5505692680,5505692673,0,700265352,footway,False,False,134.664,"LINESTRING (130.3655587 33.5818319, 130.3656061 33.5818542, 130.3659776 33.5819592, 130.3665435 33.5820251, 130.3669271 33.5820676, 130.3669749 33.5820748)",,,,,,,,,
5505692683,312506475,0,700265349,residential,False,False,9.464,"LINESTRING (130.3651081 33.5816765, 130.3650656 33.5817539)",,,,,,,,,
5505692683,1792687239,0,28478782,residential,False,True,99.90100000000001,"LINESTRING (130.3651081 33.5816765, 130.3651586 33.581604, 130.3652305 33.5815181, 130.365242 33.5814081, 130.3651972 33.5812511, 130.3650142 33.5808404)",,,,,,,,,
5505692683,5505692688,0,573174895,footway,False,True,74.072,"LINESTRING (130.3651081 33.5816765, 130.3650737 33.5816654, 130.3648738 33.5816006, 130.3646606 33.5815503, 130.3643669 33.5815168, 130.3643387 33.5815078)",,,,,,,,,
5505692683,5505692680,0,700265350,footway,False,False,45.265,"LINESTRING (130.3651081 33.5816765, 130.3651367 33.5816933, 130.3655149 33.5818162, 130.3655587 33.5818319)",,,,,,yes,,,
5505692688,5505692683,0,573174895,footway,False,False,74.072,"LINESTRING (130.3643387 33.5815078, 130.3643669 33.5815168, 130.3646606 33.5815503, 130.3648738 33.5816006, 130.3650737 33.5816654, 130.3651081 33.5816765)",,,,,,,,,
5505692702,1792694553,0,167940689,residential,False,True,8.271,"LINESTRING (130.3654692 33.5819607, 130.3655145 33.5818966)",,,,,,,,,
5505692702,1792694610,0,700265348,residential,False,False,34.291,"LINESTRING (130.3654692 33.5819607, 130.3652815 33.5822265)",,,,,,,,,
5505692702,5508341707,0,"[573174897, 573628855]",footway,False,True,138.481,"LINESTRING (130.3654692 33.5819607, 130.3655158 33.5819772, 130.3657217 33.582033, 130.3658867 33.5820732, 130.3660918 33.5821168, 130.3664003 33.5821548, 130.3668938 33.5822095, 130.366928 33.5822129)",,,,,,,,,
5505692702,5505692705,0,"[700265346, 700265347]",footway,False,False,43.724000000000004,"LINESTRING (130.3654692 33.5819607, 130.3654233 33.5819504, 130.3650545 33.5818365, 130.3650277 33.5818233)",,,,,,yes,,,
5505692705,312506475,0,190899269,unclassified,False,True,8.478,"LINESTRING (130.3650277 33.5818233, 130.3650656 33.5817539)",,,,,,,,,
5505692705,2014972115,0,190899269,unclassified,False,False,31.67,"LINESTRING (130.3650277 33.5818233, 130.3650094 33.5818567, 130.3648657 33.582074)",,,,,,,,,
5505692705,5505692711,0,700265346,footway,False,False,81.363,"LINESTRING (130.3650277 33.5818233, 130.3649673 33.5818052, 130.3647916 33.5817605, 130.3646602 33.5817314, 130.3644832 33.5817057, 130.3642056 33.5816823, 130.3641699 33.581684)",,,,,,,,,
5505692705,5505692702,0,"[700265346, 700265347]",footway,False,True,43.724000000000004,"LINESTRING (130.3650277 33.5818233, 130.3650545 33.5818365, 130.3654233 33.5819504, 130.3654692 33.5819607)",,,,,,yes,,,
5505692711,1792665651,0,167940687,tertiary,False,False,11.288,"LINESTRING (130.3641699 33.581684, 130.3642476 33.5816058)",,,,,,,,,
5505692711,2014972112,0,167940687,tertiary,False,True,21.369,"LINESTRING (130.3641699 33.581684, 130.3641343 33.5817197, 130.3640646 33.5818534)",,,,,,,,,
5505692711,5505692720,0,700265346,footway,False,False,106.124,"LINESTRING (130.3641699 33.581684, 130.3640647 33.5816923, 130.3638488 33.5817147, 130.3636879 33.5817448, 130.3634425 33.5818096, 130.3631139 33.5819314, 130.3630761 33.5819432)",,,,,,,,,
5505692711,5505692705,0,700265346,footway,False,True,81.363,"LINESTRING (130.3641699 33.581684, 130.3642056 33.5816823, 130.3644832 33.5817057, 130.3646602 33.5817314, 130.3647916 33.5817605, 130.3649673 33.5818052, 130.3650277 33.5818233)",,,,,,,,,
5505692720,312506477,0,167940684,residential,False,True,8.634,"LINESTRING (130.3630761 33.5819432, 130.3630835 33.5818658)",,,,,,,,,
5505692720,1792694622,0,167940684,residential,False,False,126.568,"LINESTRING (130.3630761 33.5819432, 130.3630709 33.5819967, 130.3627595 33.5830498)",,,,,,,,,
5505692720,5505693723,0,700265346,footway,False,False,61.397,"LINESTRING (130.3630761 33.5819432, 130.3630267 33.5819661, 130.3625158 33.5821694, 130.3624787 33.582182)",,,,,,,,,
5505692720,5505692711,0,700265346,footway,False,True,106.124,"LINESTRING (130.3630761 33.5819432, 130.3631139 33.5819314, 130.3634425 33.5818096, 130.3636879 33.5817448, 130.3638488 33.5817147, 130.3640647 33.5816923, 130.3641699 33.581684)",,,,,,,,,
5505693723,1792687221,0,167940086,residential,False,False,79.4,"LINESTRING (130.3624787 33.582182, 130.3623155 33.582883)",,,,,,,,,
5505693723,1792687247,0,167940086,residential,False,True,9.814,"LINESTRING (130.3624787 33.582182, 130.3624958 33.5820949)",,,,,,,,,
5505693723,9833912356,0,700265346,footway,False,False,104.166,"LINESTRING (130.3624787 33.582182, 130.362391 33.5822141, 130.3615622 33.5825414, 130.3614612 33.5825807)",,,,,,,,,
5505693723,5505692720,0,700265346,footway,False,True,61.397,"LINESTRING (130.3624787 33.582182, 130.3625158 33.5821694, 130.3630267 33.5819661, 130.3630761 33.5819432)",,,,,,,,,
5505693730,2014972123,0,729678272,unclassified,False,False,38.549,"LINESTRING (130.3596598 33.5831382, 130.3592998 33.5829643)",,,,,,,,,
5505693730,312506480,0,729678272,unclassified,False,True,9.288,"LINESTRING (130.3596598 33.5831382, 130.3597558 33.5831623)",,,,,,,,,
5505693730,5505693732,0,573174899,footway,False,False,16.405,"LINESTRING (130.3596598 33.5831382, 130.3597061 33.5831147, 130.359816 33.5830689)",,,,,,,,,
5505693730,6576070375,0,"[573174899, 251877572]",footway,False,True,57.898,"LINESTRING (130.3596598 33.5831382, 130.3596082 33.5831609, 130.3591617 33.58333, 130.3590923 33.5833333, 130.3590858 33.583332)",,,,,,,,,
5505693732,5505693735,0,573174899,footway,False,False,100.69099999999999,"LINESTRING (130.359816 33.5830689, 130.3598643 33.5830476, 130.3607401 33.5827046, 130.3607972 33.5826795)",,,,,,,,,
5505693732,5505693730,0,573174899,footway,False,True,16.405,"LINESTRING (130.359816 33.5830689, 130.3597061 33.5831147, 130.3596598 33.5831382)",,,,,,,,,
5505693732,9844758170,0,1073125377,footway,False,False,105.794,"LINESTRING (130.359816 33.5830689, 130.3598642 33.5828593, 130.3601227 33.5821534)",,,,,,,,,
5505693735,312506479,0,167940084,residential,False,True,10.015,"LINESTRING (130.3607972 33.5826795, 130.3607697 33.5827666)",,,,,,,,,
5505693735,1752064122,0,167940084,residential,False,False,36.104000000000006,"LINESTRING (130.3607972 33.5826795, 130.3608029 33.5826614, 130.3608662 33.58236)",,,,,,,,,
5505693735,5505693738,0,573174899,footway,False,False,39.367,"LINESTRING (130.3607972 33.5826795, 130.3608406 33.5826644, 130.3611182 33.5825527, 130.3611804 33.5825266)",,,,,,,,,
5505693735,5505693732,0,573174899,footway,False,True,100.69099999999999,"LINESTRING (130.3607972 33.5826795, 130.3607401 33.5827046, 130.3598643 33.5830476, 130.359816 33.5830689)",,,,,,,,,
5505693738,1792687248,0,167940084,residential,False,False,10.632,"LINESTRING (130.3611804 33.5825266, 130.3611594 33.5826206)",,,,,,,,,
5505693738,1792687243,0,167940084,residential,False,True,6.221,"LINESTRING (130.3611804 33.5825266, 130.3611927 33.5824716)",,,,,,,,,
5505693738,5505693739,0,573174899,footway,False,False,8.169,"LINESTRING (130.3611804 33.5825266, 130.3612637 33.5825025)",,,,,,,,,
5505693738,5505693735,0,573174899,footway,False,True,39.367,"LINESTRING (130.3611804 33.5825266, 130.3611182 33.5825527, 130.3608406 33.5826644, 130.3607972 33.5826795)",,,,,,,,,
5505693739,5505693738,0,573174899,footway,False,True,8.169,"LINESTRING (130.3612637 33.5825025, 130.3611804 33.5825266)",,,,,,,,,
5505693739,1752064115,0,731219833,tertiary,False,False,10.542,"LINESTRING (130.3612637 33.5825025, 130.3613645 33.5825465)",2,,,,5,,,,
5505693739,1792687243,0,731219833,tertiary,False,True,7.421,"LINESTRING (130.3612637 33.5825025, 130.3611927 33.5824716)",2,,,,5,,,,
5505693739,5505693742,0,573174899,footway,False,False,128.96,"LINESTRING (130.3612637 33.5825025, 130.3612953 33.5824868, 130.3624728 33.5820209, 130.3625199 33.582003)",,,,,,,,,
5505693742,1792687247,0,167940086,residential,False,False,10.46,"LINESTRING (130.3625199 33.582003, 130.3624958 33.5820949)",,,,,,,,,
5505693742,1792665653,0,167940086,residential,False,True,80.734,"LINESTRING (130.3625199 33.582003, 130.3626845 33.5813601, 130.3626853 33.5812914)",,,,,,,,,
5505693742,5505693747,0,573174899,footway,False,False,138.438,"LINESTRING (130.3625199 33.582003, 130.3626096 33.5819728, 130.3632131 33.5817293, 130.3634129 33.58166, 130.3636154 33.581603, 130.3639077 33.5815594)",,,,,,,,,
5505693742,5505693739,0,573174899,footway,False,True,128.96,"LINESTRING (130.3625199 33.582003, 130.3624728 33.5820209, 130.3612953 33.5824868, 130.3612637 33.5825025)",,,,,,,,,
5505693747,5505693742,0,573174899,footway,False,True,138.438,"LINESTRING (130.3639077 33.5815594, 130.3636154 33.581603, 130.3634129 33.58166, 130.3632131 33.5817293, 130.3626096 33.5819728, 130.3625199 33.582003)",,,,,,,,,
5508341699,1792694666,0,167940681,residential,False,False,7.576,"LINESTRING (130.3685369 33.582683, 130.3686174 33.582695)",,,,,,,,,
5508341699,1792694585,0,167940681,residential,False,True,107.934,"LINESTRING (130.3685369 33.582683, 130.3678695 33.5825908, 130.3675903 33.5825656, 130.3673825 33.5825666)",,,,,,,,,
5508341699,5508548610,0,"[573587462, 573628855]",footway,False,False,20.442,"LINESTRING (130.3685369 33.582683, 130.3685407 33.5826654, 130.3685834 33.5825033)",,,,,,,,,
5508341699,5508346223,0,"[573587464, 573587462]",footway,False,True,67.489,"LINESTRING (130.3685369 33.582683, 130.3685313 33.5827089, 130.3683999 33.5832642, 130.3683956 33.5832784)",,,,,,,,,
5508341707,1107179156,0,61434846,tertiary,False,False,7.89,"LINESTRING (130.366928 33.5822129, 130.3669463 33.5821436)",2,,,,5,,,,
5508341707,1792694693,0,61434846,tertiary,False,True,35.763,"LINESTRING (130.366928 33.5822129, 130.366845 33.582527)",2,,,,5,,,,
5508341707,5505692702,0,"[573174897, 573628855]",footway,False,False,138.481,"LINESTRING (130.366928 33.5822129, 130.3668938 33.5822095, 130.3664003 33.5821548, 130.3660918 33.5821168, 130.3658867 33.5820732, 130.3657217 33.582033, 130.3655158 33.5819772, 130.3654692 33.5819607)",,,,,,,,,
5508341707,5508548611,0,573628855,footway,False,True,152.39700000000002,"LINESTRING (130.366928 33.5822129, 130.3669743 33.5822196, 130.3679801 33.5823492, 130.3685407 33.582443, 130.368549 33.5824448)",,,,,,,,,
5508341717,1752064074,0,179303666,tertiary,False,False,7.195,"LINESTRING (130.3680188 33.5847337, 130.3680945 33.5847482)",2,,,,5,,,,
5508341717,1752064165,0,179303666,tertiary,False,True,51.544,"LINESTRING (130.3680188 33.5847337, 130.3674765 33.5846299)",2,,,,5,,,,
5508341717,5508341720,0,573587464,footway,False,False,73.048,"LINESTRING (130.3680188 33.5847337, 130.3680297 33.5846943, 130.3681853 33.5841111, 130.3681891 33.5840923)",,,,,,,,,
5508341717,7792740040,0,573587464,footway,False,True,62.617999999999995,"LINESTRING (130.3680188 33.5847337, 130.3680096 33.5847647, 130.3678371 33.585229, 130.3678259 33.5852732)",,,,,,,,,
5508341720,1792694698,0,208967960,residential,False,False,55.938,"LINESTRING (130.3681891 33.5840923, 130.3675943 33.5840055)",,,,,,,,,
5508341720,2192211253,0,208967960,residential,False,True,6.639,"LINESTRING (130.3681891 33.5840923, 130.3682597 33.5841026)",,,,,,,,,
5508341720,5508346223,0,573587464,footway,False,False,92.50899999999999,"LINESTRING (130.3681891 33.5840923, 130.3681947 33.5840753, 130.3683905 33.5832933, 130.3683956 33.5832784)",,,,,,,,,
5508341720,5508341717,0,573587464,footway,False,True,73.048,"LINESTRING (130.3681891 33.5840923, 130.3681853 33.5841111, 130.3680297 33.5846943, 130.3680188 33.5847337)",,,,,,,,,
5508346223,1792694659,0,167940694,residential,False,False,6.665,"LINESTRING (130.3683956 33.5832784, 130.3684672 33.5832843)",,,,,,,,,
5508346223,1792694660,0,167940694,residential,False,True,102.226,"LINESTRING (130.3683956 33.5832784, 130.3680704 33.5832515, 130.3678897 33.5831566, 130.3677574 33.5831153, 130.3673427 33.5830509)",,,,,,,,,
5508346223,5508341699,0,"[573587464, 573587462]",footway,False,False,67.489,"LINESTRING (130.3683956 33.5832784, 130.3683999 33.5832642, 130.3685313 33.5827089, 130.3685369 33.582683)",,,,,,,,,
5508346223,5508341720,0,573587464,footway,False,True,92.50899999999999,"LINESTRING (130.3683956 33.5832784, 130.3683905 33.5832933, 130.3681947 33.5840753, 130.3681891 33.5840923)",,,,,,,,,
5508354071,1752052737,0,163537943,residential,False,False,54.625,"LINESTRING (130.3725502 33.5842242, 130.3730944 33.5844134)",,,,,,,,,
5508354071,781975310,0,163537943,residential,False,True,6.131,"LINESTRING (130.3725502 33.5842242, 130.3724891 33.584203)",,,,,,,,,
5508354071,5505633305,0,573164069,footway,False,False,64.45,"LINESTRING (130.3725502 33.5842242, 130.3725301 33.5842478, 130.3722015 33.5846914, 130.3721857 33.5847177)",,,,,,,,,
5508354071,5508354078,0,573164069,footway,False,True,162.076,"LINESTRING (130.3725502 33.5842242, 130.3725716 33.5842, 130.3728801 33.5838145, 130.3730263 33.5836101, 130.3730598 33.583533, 130.3730933 33.5834067, 130.3732194 33.5830615, 130.3732921 33.5829198)",,,,,,,,,
5508354078,1752064055,0,589154730,residential,True,False,8.082,"LINESTRING (130.3732921 33.5829198, 130.3732324 33.5828668)",,,,,,,,,
5508354078,5508354071,0,573164069,footway,False,False,162.076,"LINESTRING (130.3732921 33.5829198, 130.3732194 33.5830615, 130.3730933 33.5834067, 130.3730598 33.583533, 130.3730263 33.5836101, 130.3728801 33.5838145, 130.3725716 33.5842, 130.3725502 33.5842242)",,,,,,,,,
5508354079,6576075418,0,700265359,footway,False,True,3.78,"LINESTRING (130.3735667 33.5831073, 130.3735458 33.5831365)",,,,,,,,,
